module,kind,name,signature,line,doc
mugenforge/quality_lab.py,function,create_backup_restore_bundle,create_backup_restore_bundle(root: Path) -> QualityLabResult,662,
mugenforge/quality_lab.py,function,write_beginner_fix_plan,write_beginner_fix_plan(root: Path) -> QualityLabResult,685,
mugenforge/quality_lab.py,function,run_quality_lab_pass,run_quality_lab_pass(root: Path) -> QualityLabResult,720,
mugenforge/rescue_lab.py,constant,RESCUE_LAB_VERSION,RESCUE_LAB_VERSION,14,
mugenforge/rescue_lab.py,constant,IMAGE_EXTS,IMAGE_EXTS,16,
mugenforge/rescue_lab.py,constant,BINARY_EXTS,BINARY_EXTS,17,
mugenforge/rescue_lab.py,class/dataclass,RescueAsset,RescueAsset,21,
mugenforge/rescue_lab.py,class/dataclass,RescueResult,RescueResult,31,
mugenforge/rescue_lab.py,method,RescueResult.merge,"merge(self, other: object, prefix: str='') -> None",39,
mugenforge/rescue_lab.py,method,RescueResult.to_text,to_text(self) -> str,45,
mugenforge/rescue_lab.py,function,_rel,"_rel(root: Path, path: Path | str | None) -> str",63,
mugenforge/rescue_lab.py,function,_now,_now() -> str,72,
mugenforge/rescue_lab.py,function,_discover_main_files,"_discover_main_files(root: Path) -> Dict[str, Optional[Path]]",76,
mugenforge/rescue_lab.py,function,_write_json,"_write_json(path: Path, payload: object) -> None",95,
mugenforge/rescue_lab.py,function,_write_text,"_write_text(path: Path, text: str) -> None",100,
mugenforge/rescue_lab.py,function,_find_pngs,"_find_pngs(data: bytes) -> Iterable[Tuple[int, int, bytes, str]]",105,
mugenforge/rescue_lab.py,function,_find_wavs,"_find_wavs(data: bytes) -> Iterable[Tuple[int, int, bytes, str]]",123,
mugenforge/rescue_lab.py,function,_pcx_candidate_offsets,_pcx_candidate_offsets(data: bytes) -> List[int],138,
mugenforge/rescue_lab.py,function,_find_pcxs,"_find_pcxs(data: bytes) -> Iterable[Tuple[int, int, bytes, str]]",144,
mugenforge/rescue_lab.py,function,scan_binary_for_embedded_assets,"scan_binary_for_embedded_assets(binary_path: Path, out_dir: Path) -> List[RescueAsset]",162,
mugenforge/rescue_lab.py,function,scan_project_embedded_assets,scan_project_embedded_assets(root: Path) -> RescueResult,187,
mugenforge/rescue_lab.py,function,_load_embedded_manifest,"_load_embedded_manifest(root: Path) -> List[Dict[str, object]]",224,
mugenforge/rescue_lab.py,function,_air_unique_sprite_refs,"_air_unique_sprite_refs(root: Path) -> List[Tuple[int, int]]",235,
mugenforge/rescue_lab.py,function,build_recovery_manifest_from_air,build_recovery_manifest_from_air(root: Path) -> RescueResult,251,
mugenforge/rescue_lab.py,function,build_recovered_sff_v1,"build_recovered_sff_v1(root: Path, out_name: str='recovered_from_rescue.sff') -> RescueResult",301,
mugenforge/rescue_lab.py,function,create_rescue_contact_sheet,"create_rescue_contact_sheet(root: Path, max_images: int=160) -> RescueResult",323,
mugenforge/rescue_lab.py,function,write_beginner_rescue_plan,write_beginner_rescue_plan(root: Path) -> RescueResult,367,
mugenforge/rescue_lab.py,function,run_rescue_lab_pass,run_rescue_lab_pass(root: Path) -> RescueResult,410,
mugenforge/runtime_lab.py,constant,RUNTIME_LAB_VERSION,RUNTIME_LAB_VERSION,23,
mugenforge/runtime_lab.py,constant,TEXT_CODE_EXTS,TEXT_CODE_EXTS,24,
mugenforge/runtime_lab.py,constant,EVIDENCE_EXTS,EVIDENCE_EXTS,25,
mugenforge/runtime_lab.py,constant,LOG_PATTERNS,LOG_PATTERNS,26,
mugenforge/runtime_lab.py,class/dataclass,RuntimeLabResult,RuntimeLabResult,37,
mugenforge/runtime_lab.py,function,_runtime_dir,_runtime_dir(root: Path) -> Path,41,
mugenforge/runtime_lab.py,function,_write,"_write(root: Path, path: Path, text: str, result: Optional[RuntimeLabResult]=None, changed: bool=False) -> Path",47,
mugenforge/runtime_lab.py,function,_write_json,"_write_json(root: Path, path: Path, payload: object, result: Optional[RuntimeLabResult]=None, changed: bool=False) -> Path",54,
mugenforge/runtime_lab.py,function,_timestamp,_timestamp() -> str,58,
mugenforge/runtime_lab.py,function,_backup_text,_backup_text(path: Path) -> Optional[Path],62,
mugenforge/runtime_lab.py,function,_code_files,_code_files(root: Path) -> List[Path],73,
mugenforge/runtime_lab.py,function,_main_def,_main_def(root: Path) -> Optional[Path],82,
mugenforge/runtime_lab.py,function,_char_name,_char_name(root: Path) -> str,90,
mugenforge/runtime_lab.py,function,_discover_files,"_discover_files(root: Path) -> Dict[str, Optional[Path]]",105,
mugenforge/runtime_lab.py,function,_read_runtime_config,"_read_runtime_config(root: Path) -> Dict[str, object]",142,
mugenforge/runtime_lab.py,function,_default_config,"_default_config(root: Path) -> Dict[str, object]",152,
mugenforge/runtime_lab.py,function,_csv_write,"_csv_write(path: Path, rows: Sequence[Dict[str, object]], fields: Sequence[str]) -> None",173,
mugenforge/runtime_lab.py,function,_csv_read,"_csv_read(path: Path) -> List[Dict[str, str]]",177,
mugenforge/runtime_lab.py,function,_commands,"_commands(root: Path) -> List[Dict[str, object]]",184,
mugenforge/runtime_lab.py,function,_states,"_states(root: Path) -> List[Dict[str, object]]",198,
mugenforge/runtime_lab.py,function,_hitdefs,"_hitdefs(root: Path) -> List[Dict[str, object]]",210,
mugenforge/runtime_lab.py,function,write_runtime_config_template,write_runtime_config_template(root: Path) -> RuntimeLabResult,229,
mugenforge/runtime_lab.py,function,export_runtime_launch_profiles,export_runtime_launch_profiles(root: Path) -> RuntimeLabResult,248,
mugenforge/runtime_lab.py,function,_shell_quote,_shell_quote(value: object) -> str,268,
mugenforge/runtime_lab.py,function,_bat_quote,_bat_quote(value: object) -> str,273,
mugenforge/runtime_lab.py,function,build_runtime_launch_scripts,build_runtime_launch_scripts(root: Path) -> RuntimeLabResult,278,
mugenforge/runtime_lab.py,function,install_runtime_debug_overlay,install_runtime_debug_overlay(root: Path) -> RuntimeLabResult,365,
mugenforge/runtime_lab.py,function,write_runtime_test_plan,write_runtime_test_plan(root: Path) -> RuntimeLabResult,408,
mugenforge/runtime_lab.py,function,_candidate_log_paths,_candidate_log_paths(root: Path) -> List[Path],456,
mugenforge/runtime_lab.py,function,parse_runtime_logs,parse_runtime_logs(root: Path) -> RuntimeLabResult,484,
mugenforge/runtime_lab.py,function,build_runtime_evidence_index,build_runtime_evidence_index(root: Path) -> RuntimeLabResult,541,
mugenforge/runtime_lab.py,function,write_runtime_regression_checklist,write_runtime_regression_checklist(root: Path) -> RuntimeLabResult,569,
mugenforge/runtime_lab.py,function,write_runtime_readiness_report,write_runtime_readiness_report(root: Path) -> RuntimeLabResult,612,
mugenforge/runtime_lab.py,function,build_runtime_lab_bundle,build_runtime_lab_bundle(root: Path) -> RuntimeLabResult,705,
mugenforge/runtime_lab.py,function,run_runtime_lab_pass,run_runtime_lab_pass(root: Path) -> RuntimeLabResult,727,
mugenforge/runtime_lab.py,function,write_runtime_lab_dashboard,write_runtime_lab_dashboard(root: Path) -> RuntimeLabResult,771,
mugenforge/runtime_lab.py,function,write_engine_launch_profile,"write_engine_launch_profile(root: Path, engine_path: str | Path | None=None, **_kwargs) -> RuntimeLabResult",804,
mugenforge/runtime_lab.py,function,write_runtime_scenario_matrix,write_runtime_scenario_matrix(root: Path) -> RuntimeLabResult,821,
mugenforge/runtime_lab.py,function,write_runtime_telemetry_pack,write_runtime_telemetry_pack(root: Path) -> RuntimeLabResult,825,
mugenforge/runtime_lab.py,function,install_runtime_telemetry_helpers,install_runtime_telemetry_helpers(root: Path) -> RuntimeLabResult,858,
mugenforge/runtime_lab.py,function,launch_engine_capture,"launch_engine_capture(root: Path, engine_path: str | Path | None=None, timeout_seconds: Optional[int]=None, extra_args: Optional[Sequence[str]]=None) -> RuntimeLabResult",862,
mugenforge/runtime_lab.py,function,write_runtime_evidence_report,write_runtime_evidence_report(root: Path) -> RuntimeLabResult,901,
mugenforge/runtime_lab.py,function,write_runtime_config,write_runtime_config(root: Path) -> RuntimeLabResult,909,
mugenforge/runtime_lab.py,function,write_runtime_engine_profile,"write_runtime_engine_profile(root: Path, engine_exe: str | Path | None=None, game_root: str | Path | None=None, default_stage: str='stages/training.def', **_kwargs) -> RuntimeLabResult",914,
mugenforge/runtime_lab.py,function,runtime_smoke_launch,"runtime_smoke_launch(root: Path, timeout_seconds: float | int=0, dry_run: bool=True, **_kwargs) -> RuntimeLabResult",931,
mugenforge/runtime_lab.py,function,ingest_runtime_logs,"ingest_runtime_logs(root: Path, folder: Path | None=None, **_kwargs) -> RuntimeLabResult",936,
mugenforge/runtime_runner.py,function,main,main(argv: list[str] | None=None) -> int,10,
mugenforge/sff2_bridge.py,constant,IMAGE_EXTS,IMAGE_EXTS,14,
mugenforge/sff2_bridge.py,class/dataclass,BridgeResult,BridgeResult,17,
mugenforge/sff2_bridge.py,method,BridgeResult.merge,"merge(self, other: object, prefix: str='') -> None",25,
mugenforge/sff2_bridge.py,method,BridgeResult.to_text,to_text(self) -> str,31,
mugenforge/sff2_bridge.py,function,_rel,"_rel(root: Path, p: Path | str) -> str",49,
mugenforge/sff2_bridge.py,function,_write_text,"_write_text(path: Path, text: str, res: Optional[BridgeResult]=None, root: Optional[Path]=None, changed: bool=False) -> Path",56,
mugenforge/sff2_bridge.py,function,_image_files,_image_files(folder: Path) -> List[Path],66,
mugenforge/sff2_bridge.py,function,parse_group_image_from_name,"parse_group_image_from_name(path: Path, fallback_index: int=0) -> Tuple[int, int]",71,
mugenforge/sff2_bridge.py,function,_image_size,"_image_size(path: Path) -> Tuple[int, int]",86,
mugenforge/sff2_bridge.py,function,_axis_for,"_axis_for(path: Path, mode: str, explicit_x: Optional[int]=None, explicit_y: Optional[int]=None) -> Tuple[int, int]",95,
mugenforge/sff2_bridge.py,function,scan_image_folder_for_sprmake,"scan_image_folder_for_sprmake(folder: Path, axis_mode: str='feet') -> List[dict]",109,
mugenforge/sff2_bridge.py,function,_copy_images,"_copy_images(records: Iterable[dict], source_root: Path, dest_dir: Path, res: BridgeResult, project_root: Path) -> List[dict]",130,
mugenforge/sff2_bridge.py,function,write_sprmake2_def,"write_sprmake2_def(def_path: Path, records: List[dict], output_sff: str, input_dir: str='sprites', compress8: str='rle8', compress5: str='lz5', compress24: str='none', usepal: str='-1', autocrop: bool=True) -> Path",152,
mugenforge/sff2_bridge.py,function,write_sprmake2_bridge_project,"write_sprmake2_bridge_project(project_root: Path, image_folder: Path, output_sff_name: str='', def_name: str='mugenforge_sff2_sprmake.def', compress8: str='rle8', usepal: str='-1', autocrop: bool=True, axis_mode: str='feet') -> BridgeResult",187,
mugenforge/sff2_bridge.py,function,run_sprmake2,"run_sprmake2(project_root: Path, sprmake2_exe: Path, def_path: Optional[Path]=None, output_sff_name: str='') -> BridgeResult",230,
mugenforge/sff2_bridge.py,function,export_current_sff1_to_sff2_source,"export_current_sff1_to_sff2_source(project_root: Path, sff_path: Path, axis_mode: str='feet') -> BridgeResult",255,
mugenforge/sff2_bridge.py,function,inspect_sprmake2_def,inspect_sprmake2_def(def_path: Path) -> str,295,
mugenforge/sff2_bridge.py,function,create_sff2_source_pack_zip,"create_sff2_source_pack_zip(project_root: Path, zip_path: Optional[Path]=None) -> BridgeResult",342,
mugenforge/sff2_bridge.py,function,write_sff2_bridge_guide,write_sff2_bridge_guide(project_root: Path) -> BridgeResult,359,
mugenforge/sff2_codec.py,constant,SFF_SIGNATURE,SFF_SIGNATURE,12,
mugenforge/sff2_codec.py,constant,SFF2_VERSION_BYTES,SFF2_VERSION_BYTES,13,
mugenforge/sff2_codec.py,constant,SFF21_VERSION_BYTES,SFF21_VERSION_BYTES,14,
mugenforge/sff2_codec.py,constant,SFF2_SPRITE_RECORD_SIZE,SFF2_SPRITE_RECORD_SIZE,15,
mugenforge/sff2_codec.py,constant,SFF2_PALETTE_RECORD_SIZE,SFF2_PALETTE_RECORD_SIZE,16,
mugenforge/sff2_codec.py,constant,SFF2_HEADER_SIZE,SFF2_HEADER_SIZE,17,
mugenforge/sff2_codec.py,constant,FORMAT_NAMES,FORMAT_NAMES,19,
mugenforge/sff2_codec.py,class,Sff2Error,Sff2Error,31,
mugenforge/sff2_codec.py,class/dataclass,Sff2PaletteRecord,Sff2PaletteRecord,36,
mugenforge/sff2_codec.py,method,Sff2PaletteRecord.is_linked,is_linked(self) -> bool,48,
mugenforge/sff2_codec.py,method,Sff2PaletteRecord.to_dict,"to_dict(self) -> Dict[str, object]",51,
mugenforge/sff2_codec.py,class/dataclass,Sff2SpriteRecord,Sff2SpriteRecord,67,
mugenforge/sff2_codec.py,method,Sff2SpriteRecord.key,"key(self) -> Tuple[int, int]",88,
mugenforge/sff2_codec.py,method,Sff2SpriteRecord.format_name,format_name(self) -> str,92,
mugenforge/sff2_codec.py,method,Sff2SpriteRecord.is_linked,is_linked(self) -> bool,96,
mugenforge/sff2_codec.py,method,Sff2SpriteRecord.can_decode_confidently,can_decode_confidently(self) -> bool,100,
mugenforge/sff2_codec.py,method,Sff2SpriteRecord.can_try_decode,can_try_decode(self) -> bool,104,
mugenforge/sff2_codec.py,method,Sff2SpriteRecord.to_dict,"to_dict(self) -> Dict[str, object]",107,
mugenforge/sff2_codec.py,class/dataclass,Sff2Info,Sff2Info,135,
mugenforge/sff2_codec.py,method,Sff2Info.version_text,version_text(self) -> str,152,
mugenforge/sff2_codec.py,method,Sff2Info.can_export_any,can_export_any(self) -> bool,156,
mugenforge/sff2_codec.py,method,Sff2Info.can_export_confidently,can_export_confidently(self) -> bool,160,
mugenforge/sff2_codec.py,method,Sff2Info.to_dict,"to_dict(self) -> Dict[str, object]",163,
mugenforge/sff2_codec.py,function,_u16,"_u16(data: bytes, off: int) -> int",187,
mugenforge/sff2_codec.py,function,_i16,"_i16(data: bytes, off: int) -> int",191,
mugenforge/sff2_codec.py,function,_u32,"_u32(data: bytes, off: int) -> int",195,
mugenforge/sff2_codec.py,function,_safe_u32,"_safe_u32(data: bytes, off: int, default: int=0) -> int",199,
mugenforge/sff2_codec.py,function,_in_range,"_in_range(off: int, length: int, size: int) -> bool",208,
mugenforge/sff2_codec.py,function,_looks_like_standard_sff2,_looks_like_standard_sff2(data: bytes) -> bool,212,
mugenforge/sff2_codec.py,function,read_sff2,"read_sff2(path: Path, strict: bool=False, max_records: int=200000) -> Sff2Info",239,
mugenforge/sff2_codec.py,function,_palette_payload,"_palette_payload(info: Sff2Info, palette_index: int, data: bytes, _seen: Optional[set[int]]=None) -> bytes",361,
mugenforge/sff2_codec.py,function,palette_rgba,"palette_rgba(info: Sff2Info, palette_index: int, data: Optional[bytes]=None, mode: str='rgba') -> List[Tuple[int, int, int, int]]",377,Return a 256-entry palette as RGBA tuples.
mugenforge/sff2_codec.py,function,_indices_to_rgba_image,"_indices_to_rgba_image(indices: bytes, width: int, height: int, palette: Sequence[Tuple[int, int, int, int]])",407,
mugenforge/sff2_codec.py,function,decode_rle8_indices,"decode_rle8_indices(payload: bytes, width: int, height: int) -> bytes",421,
mugenforge/sff2_codec.py,function,encode_rle8_indices,encode_rle8_indices(indices: bytes) -> bytes,446,Encode 8-bit indices using the simple SFF2 RLE8 token grammar.
mugenforge/sff2_codec.py,function,_try_decode_rle5_indices,"_try_decode_rle5_indices(payload: bytes, width: int, height: int) -> Tuple[bytes, str]",468,Experimental RLE5 decoder.
mugenforge/sff2_codec.py,function,_unpack_5bit_indices,"_unpack_5bit_indices(data: bytes, expected: int) -> bytes",498,
